1908.2869   0.00000000   0.00420582   0.11510393 
1908.2896   0.00000000   0.00513391   0.11510789 
1908.2923   0.00000000   0.00606318   0.11511479 
1908.2951   0.00000000   0.00702808   0.11512509 
1908.2978  19.00000000   0.00795971   0.11513806 
1908.3005  55.00000000   0.00889248   0.11515402 
1908.3033 111.00000000   0.00986102   0.11517375 
1908.3060   0.00000000   0.01079613   0.11519584 
1908.3087   0.00000000   0.01173239   0.11522097 
1908.3115   0.00000000   0.01270452   0.11525025 
1908.3142   0.00000000   0.01364308   0.11528159 
1908.3169   0.00000000   0.01458277   0.11531600 
1908.3197   0.00000000   0.01555845   0.11535494 
1908.3224  46.00000000   0.01650043   0.11539564 
1908.3251  41.00000000   0.01744352   0.11543945 
1908.3279 101.00000000   0.01842272   0.11548818 
1908.3306 196.00000000   0.01936807   0.11553835 
1908.3333 156.00000000   0.02031453   0.11559168 
1908.3361 122.00000000   0.02129720   0.11565031 
1908.3388 100.00000000   0.02224589   0.11571007 
1908.3415 179.00000000   0.02319567   0.11577302 
1908.3443 406.00000000   0.02418178   0.11584168 
1908.3470 303.00000000   0.02513377   0.11591115 
1908.3497 282.00000000   0.02608684   0.11598384 
1908.3525 173.00000000   0.02707634   0.11606264 
1908.3552  60.00000000   0.02803159   0.11614193 
1908.3579  21.00000000   0.02898791   0.11622447 
1908.3607  55.00000000   0.02998077   0.11631353 
1908.3634 227.00000000   0.03093925   0.11640276 
1908.3661 219.00000000   0.03189879   0.11649528 
1908.3689 279.00000000   0.03289496   0.11659472 
1908.3716 283.00000000   0.03385663   0.11669399 
1908.3743 265.00000000   0.03481934   0.11679659 
1908.3770 277.00000000   0.03578308   0.11690255 
1908.3798 272.00000000   0.03678361   0.11701597 
1908.3825 260.00000000   0.03774946   0.11712878 
1908.3852 214.00000000   0.03871633   0.11724497 
1908.3880 214.00000000   0.03972008   0.11736905 
1908.3907 200.00000000   0.04068903   0.11749217 
1908.3934 197.00000000   0.04165898   0.11761872 
1908.3962 223.00000000   0.04266593   0.11775358 
1908.3989   0.00000000   0.04363794   0.11788713 
1908.4016   0.00000000   0.04461094   0.11802415 
1908.4044  48.00000000   0.04562104   0.11816991 
1908.4071  55.00000000   0.04659607   0.11831401 
1908.4098  41.00000000   0.04757208   0.11846160 
1908.4126 106.00000000   0.04858529   0.11861838 
1908.4153 268.00000000   0.04956331   0.11877314 
1908.4180 253.00000000   0.05054230   0.11893143 
1908.4208 232.00000000   0.05155858   0.11909934 
1908.4235 278.00000000   0.05253954   0.11926488 
1908.4262 173.00000000   0.05352147   0.11943399 
1908.4290 132.00000000   0.05454078   0.11961315 
1908.4317  92.00000000   0.05552466   0.11978957 
1908.4344  45.00000000   0.05650948   0.11996961 
1908.4372 186.00000000   0.05753179   0.12016014 
1908.4399 157.00000000   0.05851854   0.12034758 
1908.4426 189.00000000   0.05950623   0.12053866 
1908.4454 141.00000000   0.06053148   0.12074068 
1908.4481 129.00000000   0.06152107   0.12093923 
1908.4508 104.00000000   0.06251158   0.12114147 
1908.4536  83.00000000   0.06353975   0.12135511 
1908.4563 171.00000000   0.06453214   0.12156489 
1908.4590 182.00000000   0.06552543   0.12177840 
1908.4617 158.00000000   0.06651964   0.12199565 
1908.4645 189.00000000   0.06755163   0.12222491 
1908.4672 162.00000000   0.06854767   0.12244981 
1908.4699  50.00000000   0.06954462   0.12267848 
1908.4727  16.00000000   0.07057943   0.12291962 
1908.4754  10.00000000   0.07157818   0.12315602 
1908.4781   0.00000000   0.07257782   0.12339624 
1908.4809   0.00000000   0.07361542   0.12364939 
1908.4836   0.00000000   0.07461685   0.12389740 
1908.4863   0.00000000   0.07561915   0.12414927 
1908.4891  16.00000000   0.07665949   0.12441455 
1908.4918  13.00000000   0.07766355   0.12467430 
1908.4945  32.00000000   0.07866848   0.12493793 
1908.4973  31.00000000   0.07971153   0.12521546 
1908.5000 123.00000000   0.08071819   0.12548705 
1908.5027 117.00000000   0.08172570   0.12576258 
1908.5055  74.00000000   0.08277141   0.12605246 
1908.5082 260.00000000   0.08378063   0.12633602 
1908.5109 164.00000000   0.08479069   0.12662354 
1908.5137 148.00000000   0.08583903   0.12692591 
1908.5164  97.00000000   0.08685078   0.12722155 
1908.5191  98.00000000   0.08786335   0.12752118 
1908.5219  40.00000000   0.08891428   0.12783615 
